Order_ID,Order_Date,Retailer_ID,Product_SKU,Sum of Product_Price,Sum of Product_Cost,Sum of Order_Quantity,Sum of Sales_Amount,Sum of Cost_of_Goods_Sold,Sum of Product_Discount,Sum of Profit,Sum of Profit_Margin
7626,2021-08-15 00:00:00,544,MS10-L-Black,20,11.600000000000001,47,940,545.2,0.13043478260869565,394.79999999999995,0.41999999999999993
7627,2021-08-15 00:00:00,698,MJ12-XS-Blue,60,32.260000000000005,19,1140,612.94,0.07692307692307693,527.06,0.46233333333333326
7628,2021-08-15 00:00:00,101,WH03-XL-Green,44,15.719999999999999,20,880,314.4,0,565.6,0.6427272727272727
7629,2021-08-15 00:00:00,646,MJ12-XS-Black,47,21.740000000000002,10,470,217.4,0.25396825396825395,252.6,0.5374468085106383
7630,2021-08-15 00:00:00,467,MP02-36-Blue,52,20.29,47,2444,953.63,0,1490.37,0.6098076923076923
7631,2021-08-16 00:00:00,46,MJ12-XL-Orange,53,19.72,2,106,39.44,0.171875,66.56,0.6279245283018868
7632,2021-08-16 00:00:00,154,MT08-XS-Green,19,8.110000000000001,39,741,316.29,0.20833333333333334,424.71,0.5731578947368421
7633,2021-08-16 00:00:00,373,MJ09-S-Yellow,51,25.89,36,1836,932.04,0.1774193548387097,903.96,0.4923529411764706
7634,2021-08-16 00:00:00,178,MS11-L-Yellow,17,6.86,42,714,288.12,0.10526315789473684,425.88,0.5964705882352941
7635,2021-08-16 00:00:00,467,MH07-L-Gray,43,26.66,36,1548,959.76,0.022727272727272728,588.24,0.38
7636,2021-08-16 00:00:00,623,WH03-L-Purple,24,12.950000000000001,39,936,505.05,0.4418604651162791,430.95,0.46041666666666664
7637,2021-08-16 00:00:00,695,MP01-34-Purple,51,22.22,44,2244,977.68,0.05555555555555555,1266.3200000000002,0.5643137254901962
7638,2021-08-16 00:00:00,601,WH08-M-White,23,20.21,34,782,687.14,0.4772727272727273,94.86000000000001,0.12130434782608697
7639,2021-08-16 00:00:00,228,MS05-S-Purple,6,2.58,24,144,61.92,0.76,82.08,0.57
7640,2021-08-17 00:00:00,322,MP01-32-Pink,33,12.329999999999998,46,1518,567.18,0.35294117647058826,950.82,0.6263636363636363
7641,2021-08-17 00:00:00,141,MJ07-L-Red,53,19.88,3,159,59.64,0.171875,99.36,0.6249056603773585
7642,2021-08-17 00:00:00,618,MS06-L-Blue,11,6.6,36,396,237.6,0.5217391304347826,158.4,0.4
7643,2021-08-17 00:00:00,731,MJ02-L-Orange,50,36.25,29,1450,1051.25,0.21875,398.75,0.275
7644,2021-08-17 00:00:00,500,WB04-M-Purple,30,9.15,39,1170,356.85,0,813.15,0.695
7645,2021-08-17 00:00:00,730,WH01-S-Pink,36,21.959999999999997,47,1692,1032.12,0.1,659.8800000000001,0.39000000000000007
7646,2021-08-17 00:00:00,593,MH08-S-Pink,44,12.22,20,880,244.4,0.022222222222222223,635.6,0.7222727272727273
7647,2021-08-17 00:00:00,718,MJ12-L-Orange,61,23.310000000000002,35,2135,815.85,0.06153846153846154,1319.15,0.6178688524590165
7648,2021-08-18 00:00:00,451,MT03-L-Red,19,9.68,46,874,445.28,0.24,428.72,0.4905263157894737
7649,2021-08-18 00:00:00,167,MT05-M-Blue,17,10.33,39,663,402.87,0.32,260.13,0.39235294117647057
7650,2021-08-18 00:00:00,46,MS03-S-Pink,16,7.640000000000001,3,48,22.92,0.3333333333333333,25.08,0.5225
7651,2021-08-18 00:00:00,730,MJ03-M-Green,46,19.73,19,874,374.87,0.25806451612903225,499.13,0.5710869565217391
7652,2021-08-18 00:00:00,93,MP05-34-Green,39,21.05,4,156,84.2,0.25,71.8,0.46025641025641023
7653,2021-08-18 00:00:00,162,MT10-XS-Yellow,18,8.99,12,216,107.88,0.28,108.12,0.5005555555555555
7654,2021-08-18 00:00:00,378,MS06-M-Green,7,6.930000000000001,30,210,207.9,0.6818181818181818,2.0999999999999943,0.009999999999999972
7655,2021-08-18 00:00:00,554,MH06-XL-Blue,29,12.84,21,609,269.64,0.3409090909090909,339.36,0.5572413793103449
7656,2021-08-18 00:00:00,225,MSH03-33-Blue,26,13.12,17,442,223.04,0.35,218.96,0.4953846153846154
7657,2021-08-18 00:00:00,616,MSH03-36-Black,27,14.04,42,1134,589.68,0.4,544.32,0.48000000000000004
7658,2021-08-19 00:00:00,393,MT03-M-Blue,19,11.72,21,399,246.12,0.20833333333333334,152.88,0.3831578947368421
7659,2021-08-19 00:00:00,719,MH09-M-Green,32,17.91,19,608,340.29,0.2727272727272727,267.71,0.44031249999999994
7660,2021-08-19 00:00:00,377,WB01-S-Gray,19,5.420000000000001,33,627,178.86,0.20833333333333334,448.14,0.7147368421052631
7661,2021-08-19 00:00:00,407,WB01-L-Gray,20,7.56,25,500,189,0.3333333333333333,311,0.622
7662,2021-08-19 00:00:00,15,WH04-L-Orange,27,12.87,10,270,128.7,0.38636363636363635,141.3,0.5233333333333334
7663,2021-08-20 00:00:00,97,MH03-L-Green,29,18.17,46,1334,835.82,0.3409090909090909,498.17999999999995,0.3734482758620689
7664,2021-08-20 00:00:00,232,MH03-XL-Blue,44,26.4,50,2200,1320,0.022222222222222223,880,0.4
7665,2021-08-20 00:00:00,69,MH13-S-Pink,39,17.939999999999998,49,1911,879.06,0.13333333333333333,1031.94,0.54
7666,2021-08-20 00:00:00,745,MH02-XS-Black,40,13.6,23,920,312.8,0,607.2,0.66
7667,2021-08-20 00:00:00,751,MP06-36-Green,31,20.81,19,589,395.39,0.41509433962264153,193.61,0.32870967741935486
7668,2021-08-20 00:00:00,676,MJ06-XL-Blue,40,22.509999999999998,30,1200,675.3,0.38461538461538464,524.7,0.43725
7669,2021-08-20 00:00:00,463,MT06-XS-Black,25,12.459999999999999,43,1075,535.78,0,539.22,0.5016
7670,2021-08-21 00:00:00,151,MJ11-S-Pink,58,37.529999999999994,37,2146,1388.61,0.06451612903225806,757.3900000000001,0.35293103448275864
7671,2021-08-21 00:00:00,739,MJ06-XS-Purple,48,32.160000000000004,7,336,225.12,0.1724137931034483,110.88,0.32999999999999996
7672,2021-08-21 00:00:00,550,MT01-S-Pink,21,9.57,46,966,440.22,0,525.78,0.5442857142857143
7673,2021-08-21 00:00:00,441,MT10-M-Yellow,19,9.809999999999999,42,798,412.02,0.20833333333333334,385.98,0.4836842105263158
7674,2021-08-22 00:00:00,473,MS12-XL-Red,9,4.14,18,162,74.52,0.64,87.48,0.54
7675,2021-08-22 00:00:00,425,MT05-XL-Blue,19,8.57,24,456,205.68,0.09523809523809523,250.32,0.5489473684210526
7676,2021-08-24 00:00:00,21,MH02-S-Black,43,14.19,9,387,127.71,0,259.29,0.67
7677,2021-08-24 00:00:00,196,MS09-S-Blue,8,3.98,45,360,179.1,0.5789473684210527,180.9,0.5025000000000001
7678,2021-08-24 00:00:00,74,MS04-L-Orange,22,9.24,21,462,194.04,0,267.96000000000004,0.5800000000000001
7679,2021-08-25 00:00:00,658,MP12-33-Black,36,11.64,16,576,186.24,0.29411764705882354,389.76,0.6766666666666666
7680,2021-08-25 00:00:00,88,WH01-XL-Orange,39,15.350000000000001,31,1209,475.85,0.13333333333333333,733.15,0.6064102564102564
7681,2021-08-25 00:00:00,446,MP08-33-Red,32,8,4,128,32,0.41818181818181815,96,0.75
7682,2021-08-25 00:00:00,155,MT01-L-Orange,22,12.98,14,308,181.72,0.12,126.28,0.41000000000000003
7683,2021-08-25 00:00:00,245,WB01-S-Pink,15,7.29,14,210,102.06,0.4827586206896552,107.94,0.514
7684,2021-08-26 00:00:00,183,WH01-M-Purple,29,15.020000000000001,24,696,360.48,0.32558139534883723,335.52,0.4820689655172414
7685,2021-08-26 00:00:00,347,MT01-M-Gray,20,9.59,24,480,230.16,0.2,249.84,0.5205
7686,2021-08-26 00:00:00,534,MH11-S-White,45,19.259999999999998,27,1215,520.02,0,694.98,0.5720000000000001
7687,2021-08-26 00:00:00,107,MJ09-S-Yellow,60,25.89,46,2760,1190.94,0.03225806451612903,1569.06,0.5685
7688,2021-08-26 00:00:00,526,MT07-M-Gray,18,6.3,19,342,119.7,0.25,222.3,0.65
7689,2021-08-26 00:00:00,773,MS03-XS-Orange,22,6.369999999999999,23,506,146.51,0.12,359.49,0.7104545454545454
7690,2021-08-26 00:00:00,643,MP05-32-Green,49,22.049999999999997,47,2303,1036.35,0.09259259259259259,1266.65,0.55
7691,2021-08-26 00:00:00,610,WH01-M-Orange,32,11.42,16,512,182.72,0.13513513513513514,329.28,0.643125
7692,2021-08-26 00:00:00,495,MSH12-34-Red,44,14.820000000000002,42,1848,622.44,0,1225.56,0.6631818181818182
7693,2021-08-27 00:00:00,271,MS11-M-Yellow,13,5.63,15,195,84.45,0.3157894736842105,110.55,0.5669230769230769
7694,2021-08-27 00:00:00,109,MT03-L-Red,18,9.68,32,576,309.76,0.28,266.24,0.46222222222222226
7695,2021-08-27 00:00:00,258,WB04-XL-Purple,12,4.1000000000000005,3,36,12.3,0.6,23.7,0.6583333333333333
7696,2021-08-27 00:00:00,647,MJ10-M-Black,64,37.760000000000005,39,2496,1472.64,0,1023.3599999999999,0.41
7697,2021-08-27 00:00:00,450,MH08-M-Red,41,15.450000000000001,9,369,139.05,0.023809523809523808,229.95,0.6231707317073171
7698,2021-08-27 00:00:00,78,WH03-M-Purple,36,14.21,45,1620,639.45,0.1,980.55,0.6052777777777778
7699,2021-08-28 00:00:00,65,MH08-S-Red,29,7.54,29,841,218.66,0.2926829268292683,622.34,0.74
7700,2021-08-28 00:00:00,485,MH09-M-Green,35,17.91,16,560,286.56,0.20454545454545456,273.44,0.48828571428571427
7701,2021-08-28 00:00:00,496,MH07-S-Gray,34,11.28,44,1496,496.32,0.24444444444444444,999.6800000000001,0.6682352941176471
7702,2021-08-28 00:00:00,474,MH04-XS-Yellow,24,10.32,46,1104,474.72,0.4146341463414634,629.28,0.57
7703,2021-08-28 00:00:00,686,MSH11-36-Red,36,23.470000000000002,13,468,305.11,0.18181818181818182,162.89,0.3480555555555555
7704,2021-08-28 00:00:00,260,MH05-L-Green,30,11.280000000000001,45,1350,507.6,0.2857142857142857,842.4,0.624
7705,2021-08-28 00:00:00,609,MT01-M-Red,18,8.11,17,306,137.87,0.28,168.13,0.5494444444444444
7706,2021-08-28 00:00:00,86,MH02-XL-Purple,24,11.040000000000001,43,1032,474.72,0.4666666666666667,557.28,0.5399999999999999
7707,2021-08-28 00:00:00,106,MH06-L-Purple,44,22.07,27,1188,595.89,0,592.11,0.4984090909090909
7708,2021-08-30 00:00:00,107,WH01-XS-Green,40,15.260000000000002,46,1840,701.96,0.024390243902439025,1138.04,0.6184999999999999
7709,2021-08-30 00:00:00,443,MS07-S-Green,19,6.6899999999999995,28,532,187.32,0,344.68,0.6478947368421053
7710,2021-08-30 00:00:00,33,MH13-S-Green,21,11.13,33,693,367.29,0.5227272727272727,325.71,0.47
7711,2021-08-30 00:00:00,341,MS06-S-Yellow,21,10.42,6,126,62.52,0.125,63.48,0.5038095238095238
7712,2021-08-30 00:00:00,517,MJ12-M-Blue,55,21.689999999999998,35,1925,759.15,0.15384615384615385,1165.85,0.6056363636363636
7713,2021-08-30 00:00:00,637,MH08-XS-Purple,34,23.15,16,544,370.4,0.19047619047619047,173.60000000000002,0.31911764705882356
7714,2021-08-31 00:00:00,729,MS02-M-Blue,18,5.08,22,396,111.76,0.28,284.24,0.7177777777777778
7715,2021-08-31 00:00:00,204,MS08-S-Red,18,4.96,23,414,114.08,0.28,299.92,0.7244444444444444
7716,2021-08-31 00:00:00,625,MT10-XS-Yellow,18,8.99,50,900,449.5,0.28,450.5,0.5005555555555555
7717,2021-08-31 00:00:00,222,WH07-XL-Gray,29,19.43,45,1305,874.35,0.3409090909090909,430.65,0.32999999999999996
7718,2021-08-31 00:00:00,393,MH05-S-Red,33,12.100000000000001,31,1023,375.1,0.25,647.9,0.6333333333333333
7719,2021-08-31 00:00:00,453,MS04-XS-Orange,11,4.949999999999999,36,396,178.2,0.5217391304347826,217.8,0.55
7720,2021-08-31 00:00:00,759,WB01-XL-Purple,23,11.12,16,368,177.92,0.17857142857142858,190.08,0.5165217391304349
7721,2021-08-31 00:00:00,336,MJ07-M-Black,40,21.2,24,960,508.8,0.36507936507936506,451.2,0.47
7722,2021-08-31 00:00:00,695,WH04-M-Purple,22,13.4,50,1100,670,0.2903225806451613,430,0.39090909090909093
7723,2021-08-31 00:00:00,117,WH04-L-Purple,31,12.09,14,434,169.26,0.29545454545454547,264.74,0.61
7724,2021-08-31 00:00:00,357,MS11-XL-Yellow,14,7.170000000000001,3,42,21.51,0.44,20.49,0.4878571428571428
7725,2021-08-31 00:00:00,435,MJ02-L-Green,65,25.04,34,2210,851.36,0,1358.6399999999999,0.6147692307692307
7726,2021-09-01 00:00:00,669,MT01-L-Gray,16,9.75,28,448,273,0.30434782608695654,175,0.390625
7727,2021-09-01 00:00:00,308,MT03-M-Yellow,18,9.97,18,324,179.46,0.25,144.54,0.44611111111111107
7728,2021-09-01 00:00:00,25,MJ08-XS-Gray,42,21,6,252,126,0.2222222222222222,126,0.5
7729,2021-09-01 00:00:00,254,MH07-XL-Black,23,8.97,25,575,224.25,0.425,350.75,0.61
7730,2021-09-01 00:00:00,455,MP08-33-Blue,55,16,31,1705,496,0,1209,0.7090909090909091
7731,2021-09-01 00:00:00,603,MH04-M-White,24,6.4799999999999995,29,696,187.92,0.38461538461538464,508.08000000000004,0.7300000000000001
7732,2021-09-02 00:00:00,205,MH02-XL-Black,28,15.13,32,896,484.16,0.3333333333333333,411.84,0.45964285714285713
7733,2021-09-02 00:00:00,46,WH05-L-Purple,45,18.93,23,1035,435.39,0,599.61,0.5793333333333334
7734,2021-09-02 00:00:00,728,WH07-S-Gray,25,13.680000000000001,38,950,519.84,0.4444444444444444,430.15999999999997,0.4528
7735,2021-09-02 00:00:00,126,WB02-M-Blue,13,6.01,20,260,120.2,0.5666666666666667,139.8,0.5376923076923077
7736,2021-09-03 00:00:00,23,MH10-M-Blue,26,9.620000000000001,15,390,144.3,0.3333333333333333,245.7,0.63
7737,2021-09-03 00:00:00,451,WH10-XL-Yellow,27,10.8,9,243,97.2,0,145.8,0.6000000000000001
7738,2021-09-03 00:00:00,400,WH02-M-Green,38,15.299999999999999,48,1824,734.4,0.15555555555555556,1089.6,0.5973684210526315
7739,2021-09-03 00:00:00,565,MH08-XS-Brown,43,19.35,30,1290,580.5,0,709.5,0.55
7740,2021-09-03 00:00:00,326,MH13-M-Green,25,12.61,42,1050,529.62,0.4444444444444444,520.38,0.4956
7741,2021-09-03 00:00:00,491,MH13-M-Green,26,12.610000000000001,26,676,327.86,0.4222222222222222,348.14,0.515
7742,2021-09-03 00:00:00,474,MSH05-36-Gray,31,12.36,4,124,49.44,0.29545454545454547,74.56,0.6012903225806452
7743,2021-09-03 00:00:00,503,MJ01-L-Orange,54,29.73,36,1944,1070.28,0.0847457627118644,873.72,0.4494444444444445
7744,2021-09-03 00:00:00,686,MS03-XL-Green,19,11.78,40,760,471.2,0.24,288.8,0.38
7745,2021-09-03 00:00:00,369,MH02-L-Purple,43,17.94,16,688,287.04,0.022727272727272728,400.96,0.5827906976744186
7746,2021-09-03 00:00:00,375,MP07-32-Purple,47,13.3,13,611,172.9,0.06,438.1,0.7170212765957448
7747,2021-09-03 00:00:00,47,MS11-XL-Blue,6,2.89,7,42,20.23,0.75,21.77,0.5183333333333333
7748,2021-09-04 00:00:00,588,MP06-32-Orange,46,18.13,37,1702,670.81,0.1320754716981132,1031.19,0.6058695652173913
7749,2021-09-04 00:00:00,591,MS06-XS-Blue,9,3.87,23,207,89.01,0.64,117.99,0.57
7750,2021-09-04 00:00:00,703,MS06-M-Green,18,6.93,16,288,110.88,0.18181818181818182,177.12,0.615
7751,2021-09-04 00:00:00,725,MP07-36-Purple,48,14.4,27,1296,388.8,0.09433962264150944,907.2,0.7000000000000001
7752,2021-09-05 00:00:00,575,MSH06-33-Gray,39,14.110000000000001,26,1014,366.86,0,647.14,0.6382051282051282
7753,2021-09-05 00:00:00,636,MSH01-34-Red,42,20.06,12,504,240.72,0.023255813953488372,263.28,0.5223809523809523
7754,2021-09-05 00:00:00,751,MSH01-36-Black,30,20.47,11,330,225.17,0.3333333333333333,104.83000000000001,0.3176666666666667
7755,2021-09-05 00:00:00,142,MP02-36-Red,43,24.9,5,215,124.5,0.18867924528301888,90.5,0.42093023255813955
7756,2021-09-06 00:00:00,321,MSH06-36-Blue,41,18.799999999999997,36,1476,676.8,0,799.2,0.5414634146341464
7757,2021-09-06 00:00:00,174,MP07-32-Purple,50,13.299999999999999,12,600,159.6,0,440.4,0.734
7758,2021-09-06 00:00:00,477,MSH02-36-Black,29,15.85,3,87,47.55,0.3409090909090909,39.45,0.453448275862069
7759,2021-09-06 00:00:00,472,MT07-L-Gray,18,8.81,7,126,61.67,0.14285714285714285,64.33,0.5105555555555555
7760,2021-09-06 00:00:00,366,MJ10-M-Red,56,18.59,11,616,204.49,0.13846153846153847,411.51,0.6680357142857143
7761,2021-09-07 00:00:00,518,MS11-S-Green,22,14.3,21,462,300.3,0,161.7,0.35
7762,2021-09-07 00:00:00,540,MSH02-33-Black,43,16.830000000000002,20,860,336.6,0.022727272727272728,523.4,0.6086046511627907
7763,2021-09-07 00:00:00,473,MS02-S-Pink,21,9.91,1,21,9.91,0.045454545454545456,11.09,0.5280952380952381
7764,2021-09-07 00:00:00,308,MH04-S-Red,29,12.25,20,580,245,0.275,335,0.5775862068965517
7765,2021-09-07 00:00:00,142,MSH11-32-Pink,39,15.69,12,468,188.28,0.025,279.72,0.5976923076923077
7766,2021-09-07 00:00:00,127,MH09-M-Red,37,12.58,28,1036,352.24,0,683.76,0.66
7767,2021-09-07 00:00:00,420,WB04-M-Blue,12,6.97,49,588,341.53,0.45454545454545453,246.47000000000003,0.4191666666666667
7768,2021-09-08 00:00:00,298,MSH01-34-Blue,39,19.68,4,156,78.72,0.13333333333333333,77.28,0.49538461538461537
7769,2021-09-08 00:00:00,66,MP01-32-Black,37,18.87,25,925,471.75,0.3148148148148148,453.25,0.49
7770,2021-09-08 00:00:00,131,WH09-M-Red,28,9.540000000000001,37,1036,352.98,0.3,683.02,0.6592857142857143
7771,2021-09-08 00:00:00,680,MS10-L-Blue,24,11.520000000000001,47,1128,541.44,0,586.56,0.5199999999999999
7772,2021-09-08 00:00:00,374,WH06-S-Pink,38,18.82,9,342,169.38,0.09523809523809523,172.62,0.5047368421052632
7773,2021-09-08 00:00:00,465,MP08-36-Green,34,13.57,31,1054,420.67,0.37037037037037035,633.3299999999999,0.6008823529411764
7774,2021-09-08 00:00:00,119,WH05-S-Orange,33,20.740000000000002,27,891,559.98,0.175,331.02,0.3715151515151515
7775,2021-09-08 00:00:00,275,MH11-XL-Orange,32,8.35,49,1568,409.15,0.23809523809523808,1158.85,0.7390625
7776,2021-09-08 00:00:00,447,MP07-34-Blue,53,32.33,32,1696,1034.56,0,661.44,0.39
7777,2021-09-09 00:00:00,414,MH03-S-Red,39,14.31,7,273,100.17,0.11363636363636363,172.82999999999998,0.633076923076923
7778,2021-09-09 00:00:00,181,MJ11-XL-Red,41,14.959999999999999,34,1394,508.64,0.36923076923076925,885.36,0.6351219512195122
7779,2021-09-09 00:00:00,415,MH02-L-Black,41,25.009999999999998,10,410,250.1,0,159.9,0.39
7780,2021-09-10 00:00:00,302,MS10-XS-Black,22,6.74,35,770,235.9,0.043478260869565216,534.1,0.6936363636363637
7781,2021-09-10 00:00:00,198,MP05-32-Black,33,14.89,41,1353,610.49,0.25,742.51,0.5487878787878788
7782,2021-09-10 00:00:00,534,MS07-M-Green,6,4.44,24,144,106.56,0.7272727272727273,37.44,0.26
7783,2021-09-10 00:00:00,473,MS01-M-Brown,23,6.6499999999999995,43,989,285.95,0,703.05,0.7108695652173913
7784,2021-09-10 00:00:00,588,WH08-M-Purple,21,14.360000000000001,15,315,215.4,0.5116279069767442,99.6,0.3161904761904762
7785,2021-09-10 00:00:00,89,MH11-XL-White,45,17.66,45,2025,794.7,0,1230.3,0.6075555555555555
7786,2021-09-10 00:00:00,765,MT03-M-Blue,19,11.72,7,133,82.04,0.20833333333333334,50.959999999999994,0.38315789473684203
7787,2021-09-10 00:00:00,394,MSH05-34-Black,38,20.77,16,608,332.32,0.13636363636363635,275.68,0.45342105263157895
7788,2021-09-10 00:00:00,120,MP04-36-Green,36,17.72,3,108,53.16,0.32075471698113206,54.84,0.5077777777777778
7789,2021-09-10 00:00:00,350,MS01-M-Black,20,5.890000000000001,48,960,282.72,0,677.28,0.7055
7790,2021-09-11 00:00:00,757,MJ02-S-Pink,51,18.52,30,1530,555.6,0.203125,974.4,0.6368627450980392
7791,2021-09-11 00:00:00,141,MP07-32-Pink,48,26.88,23,1104,618.24,0.058823529411764705,485.76,0.44
7792,2021-09-11 00:00:00,150,MH04-S-Red,32,12.25,41,1312,502.25,0.2,809.75,0.6171875
7793,2021-09-11 00:00:00,562,MSH01-33-Black,30,11.05,26,780,287.3,0.3333333333333333,492.7,0.6316666666666666
7794,2021-09-11 00:00:00,699,MH04-S-Yellow,31,13.290000000000001,49,1519,651.21,0.3111111111111111,867.79,0.5712903225806452
7795,2021-09-11 00:00:00,160,MT01-M-Red,17,8.11,25,425,202.75,0.32,222.25,0.5229411764705882
7796,2021-09-11 00:00:00,595,MJ07-S-Red,57,19.07,30,1710,572.1,0.12307692307692308,1137.9,0.6654385964912282
7797,2021-09-11 00:00:00,319,MS12-S-Black,22,7.069999999999999,44,968,311.08,0.12,656.9200000000001,0.6786363636363637
7798,2021-09-11 00:00:00,463,MH08-XL-Purple,31,14.07,31,961,436.17,0.16216216216216217,524.8299999999999,0.5461290322580644
7799,2021-09-12 00:00:00,62,MH04-S-White,43,17.73,32,1376,567.36,0.044444444444444446,808.64,0.5876744186046512
7800,2021-09-12 00:00:00,682,MH09-L-Blue,31,7.239999999999999,18,558,130.32,0.27906976744186046,427.68,0.7664516129032258
7801,2021-09-12 00:00:00,72,WH08-L-Orange,27,14.81,28,756,414.68,0.4,341.32,0.4514814814814815
7802,2021-09-12 00:00:00,581,MP12-32-Pink,35,17.080000000000002,14,490,239.12,0.35185185185185186,250.88,0.512
7803,2021-09-12 00:00:00,359,MT02-XL-Gray,15,7.37,3,45,22.11,0.4,22.89,0.5086666666666667
7804,2021-09-12 00:00:00,695,WH09-XL-Red,27,10.26,4,108,41.04,0.35714285714285715,66.96000000000001,0.6200000000000001
7805,2021-09-12 00:00:00,149,MH13-M-Green,37,12.61,17,629,214.37,0.17777777777777778,414.63,0.6591891891891892
7806,2021-09-12 00:00:00,106,MS03-S-Gray,9,5.49,40,360,219.6,0.625,140.4,0.39
7807,2021-09-12 00:00:00,108,MP10-32-Green,53,18.33,19,1007,348.27,0,658.73,0.6541509433962265
7808,2021-09-13 00:00:00,478,MSH01-36-Blue,35,18.51,18,630,333.18,0.20454545454545456,296.82,0.47114285714285714
7809,2021-09-13 00:00:00,408,MSH10-32-Blue,37,10.66,39,1443,415.74,0,1027.26,0.7118918918918918
7810,2021-09-13 00:00:00,99,MT03-XS-Red,18,11.59,30,540,347.7,0.25,192.3,0.35611111111111116
7811,2021-09-13 00:00:00,277,MS07-S-Green,13,6.69,9,117,60.21,0.3157894736842105,56.79,0.48538461538461536
7812,2021-09-13 00:00:00,303,MT10-L-Yellow,24,10.97,16,384,175.52,0,208.48,0.5429166666666666
7813,2021-09-13 00:00:00,646,MS06-XL-Yellow,11,2.9699999999999998,42,462,124.74,0.5,337.26,0.73
7814,2021-09-13 00:00:00,495,MS02-L-Black,18,8.28,29,522,240.12,0.18181818181818182,281.88,0.54
7815,2021-09-13 00:00:00,436,WH02-M-Orange,24,16.71,12,288,200.52,0.4,87.47999999999999,0.30374999999999996
7816,2021-09-13 00:00:00,82,WB02-XL-Orange,27,7.83,20,540,156.6,0.1,383.4,0.71
7817,2021-09-14 00:00:00,389,MSH09-34-Blue,41,15.739999999999998,34,1394,535.16,0,858.84,0.6160975609756097
7818,2021-09-14 00:00:00,236,MH08-S-Brown,34,20.740000000000002,20,680,414.8,0.24444444444444444,265.2,0.38999999999999996
7819,2021-09-14 00:00:00,733,MJ02-S-Red,53,27.19,28,1484,761.32,0.1016949152542373,722.68,0.48698113207547167
7820,2021-09-14 00:00:00,602,MS01-S-Pink,8,2.05,15,120,30.75,0.68,89.25,0.74375
7821,2021-09-14 00:00:00,737,MJ10-XS-Orange,54,20.97,40,2160,838.8,0.15625,1321.2,0.6116666666666667
7822,2021-09-14 00:00:00,83,MP03-36-Red,41,17.69,40,1640,707.6,0.2545454545454545,932.4,0.5685365853658536
7823,2021-09-14 00:00:00,293,MP10-34-Black,35,20.650000000000002,33,1155,681.45,0.10256410256410256,473.54999999999995,0.41
7824,2021-09-14 00:00:00,176,WH04-S-Pink,33,12.37,25,825,309.25,0.26666666666666666,515.75,0.6251515151515151
7825,2021-09-15 00:00:00,97,WH08-S-White,27,16.74,22,594,368.28,0.38636363636363635,225.72000000000003,0.38000000000000006
7826,2021-09-15 00:00:00,129,MT01-L-Gray,18,9.75,28,504,273,0.21739130434782608,231,0.4583333333333333
7827,2021-09-15 00:00:00,126,WH03-XS-Green,24,14.770000000000001,47,1128,694.19,0.4418604651162791,433.80999999999995,0.3845833333333333
7828,2021-09-15 00:00:00,82,MSH05-34-Blue,34,20.4,25,850,510,0.20930232558139536,340,0.4
7829,2021-09-16 00:00:00,152,MS05-XS-Purple,7,5.710000000000001,46,322,262.66,0.72,59.339999999999975,0.18428571428571422
7830,2021-09-16 00:00:00,429,MH04-XL-Yellow,20,12.489999999999998,29,580,362.21,0.5121951219512195,217.79000000000002,0.37550000000000006
7831,2021-09-16 00:00:00,298,MH09-XL-Blue,30,16.2,29,870,469.8,0.3333333333333333,400.2,0.45999999999999996
7832,2021-09-16 00:00:00,567,MSH01-32-Pink,32,11.040000000000001,13,416,143.52,0.2558139534883721,272.48,0.655
7833,2021-09-16 00:00:00,650,MP10-33-Black,30,18.52,27,810,500.04,0.4444444444444444,309.96,0.38266666666666665
7834,2021-09-16 00:00:00,129,MH08-L-Brown,23,11.03,4,92,44.12,0.46511627906976744,47.88,0.5204347826086957
7835,2021-09-16 00:00:00,643,MJ02-M-Green,41,16.37,50,2050,818.5,0.31666666666666665,1231.5,0.6007317073170731
7836,2021-09-16 00:00:00,465,MS03-XS-Orange,17,6.37,24,408,152.88,0.32,255.12,0.6252941176470589
7837,2021-09-16 00:00:00,522,MS11-S-Pink,23,15.41,32,736,493.12,0,242.88,0.33
7838,2021-09-17 00:00:00,745,MS05-L-Blue,5,4.78,23,115,109.94,0.7368421052631579,5.060000000000002,0.04400000000000002
7839,2021-09-17 00:00:00,765,MP07-32-Black,53,20.540000000000003,30,1590,616.2,0,973.8,0.6124528301886792
7840,2021-09-17 00:00:00,221,WH08-L-Purple,33,16,31,1023,496,0.08333333333333333,527,0.5151515151515151
7841,2021-09-17 00:00:00,243,MJ10-L-Black,47,18.33,46,2162,843.18,0.27692307692307694,1318.8200000000002,0.6100000000000001
7842,2021-09-17 00:00:00,117,MH03-L-Green,40,18.17,26,1040,472.42,0.09090909090909091,567.5799999999999,0.54575
7843,2021-09-17 00:00:00,85,WB01-M-Gray,16,4.55,24,384,109.2,0.38461538461538464,274.8,0.7156250000000001
7844,2021-09-18 00:00:00,146,MJ01-S-Red,62,25.849999999999998,6,372,155.1,0.046153846153846156,216.9,0.5830645161290323
7845,2021-09-18 00:00:00,348,MSH11-33-Blue,30,17.349999999999998,29,870,503.15,0.25,366.85,0.4216666666666667
7846,2021-09-18 00:00:00,693,MS11-L-Yellow,16,6.86,19,304,130.34,0.15789473684210525,173.66,0.57125
7847,2021-09-18 00:00:00,79,MSH09-33-Green,34,16.32,9,306,146.88,0.22727272727272727,159.12,0.52
